20170308080529000096|17067073|JDM227038BI/BPM|20170308|20170310|0.096|kg|||T
005040|35|200|10|190|mg|T||2|2||201703101554|12
FFP005044|36|200|10|0|mg|S||2|1||201703090938|0
FFP005044|36|200|10|200|mg|T||2|2||201703101506|9
007113|37|4000|40|0|mg|S||2|1||201703090938|0
007113|37|4000|40|4180|mg|>||2|2||201703101546|57
D-00020036|38|500|10|0|mg|S||2|1||201703090938|0
D-00020036|38|500|10|500|mg|T||2|2||201703101512|12
007081|39|100|10|0|mg|S||2|1||201703090938|0
007081|39|100|10|90|mg|T||2|2||201703101519|11
007055|40|200|10|0|mg|S||2|1||201703090938|0
007055|40|200|10|190|mg|T||2|2||201703101520|12
008003|41|2500|30|2498|mg|T|433998|1|1||201703081749|12
008003|41|2500|30|2495|mg|T|433998|1|2||201703090946|12
008005|42|600|10|0|mg|S||2|1||201703090938|0
008005|42|600|10|590|mg|T||2|2||201703101554|29
FFP008032|43|200|10|197|mg|T|430254|1|1||201703081749|9
FFP008032|43|200|10|201|mg|T|430254|1|2||201703090946|9
D-00001478|44|100|10|0|mg|S||2|1||201703090938|0
D-00001478|44|100|10|110|mg|T||2|2||201703101509|29
D-00000706|45|500|10|0|mg|S||2|1||201703090938|0
D-00000706|45|500|10|520|mg|>||2|2||201703101510|13
FFP009011|46|200|10|199|mg|T|393916|1|1||201703081800|9
FFP009011|46|200|10|198|mg|T|393916|1|2||201703090957|9
009120|47|2000|20|2005|mg|T|430303|1|1||201703081745|15
009120|47|2000|20|1993|mg|T|430303|1|2||201703090941|15
012167|48|100|10|0|mg|S||2|1||201703090938|0
012167|48|100|10|90|mg|T||2|2||201703101517|123
012006|49|1000|10|0|mg|S||2|1||201703090938|0
012006|49|1000|10|990|mg|T||2|2||201703101551|21
012025|50|400|10|0|mg|S||2|1||201703090938|0
012025|50|400|10|390|mg|T||2|2||201703101503|13
FFP012078|51|300|10|0|mg|S||2|1||201703090938|0
FFP012078|51|300|10|290|mg|T||2|2||201703101505|15
D-00001108|52|500|10|493|mg|T|170109094433|1|1||201703081754|11
D-00001108|52|500|10|498|mg|T|170109094433|1|2||201703090951|11
FFP012059|53|4000|30|3998|mg|T|432220/1|1|1||201703081806|16
FFP012059|53|4000|30|4005|mg|T|432220/1|1|2||201703091002|16
012060|54|2000|20|1997|mg|T|432082|1|1||201703081743|12
012060|54|2000|20|2005|mg|T|432082|1|2||201703090939|12
FFP090022|55|600|10|599|mg|T|421651|1|1||201703081807|10
FFP090022|55|600|10|597|mg|T|421651|1|2||201703091003|10
D-00013548|56|200|10|190|mg|T|170109100031|1|1||201703081746|10
D-00013548|56|200|10|204|mg|T|170109100031|1|2||201703090942|10
FFP013022|57|100|10|0|mg|S||2|1||201703090938|0
FFP013022|57|100|10|90|mg|T||2|2||201703101504|9
013027|58|400|10|0|mg|S||2|1||201703090938|0
013027|58|400|10|430|mg|>||2|2||201703101522|34
D-00051742|59|500|10|0|mg|S||2|1||201703090938|0
D-00051742|59|500|10|510|mg|T||2|2||201703101540|25
013063|60|500|10|0|mg|S||2|1||201703090938|0
013063|60|500|10|500|mg|T||2|2||201703101524|38
013073|61|100|10|90|mg|T|429830|1|1||201703081743|11
013073|61|100|10|90|mg|T|429830|1|2||201703090940|11
013113|62|4000|30|0|mg|S||1|1||201703081757|0
013113|62|4000|40|0|mg|S||2|1||201703090938|0
013113|62|4000|30|0|mg|S||1|2||201703090954|0
013113|62|4000|40|4000|mg|T||2|2||201703101528|35
014032|63|300|10|0|mg|S||1|1||201703081757|0
014032|63|300|10|0|mg|S||2|1||201703090938|0
014032|63|300|10|0|mg|S||1|2||201703090954|0
014032|63|300|10|290|mg|T||2|2||201703101515|19
D-00052479|64|200|10|0|mg|S||2|1||201703090938|0
D-00052479|64|200|10|190|mg|T||2|2||201703101540|25
FFP015001|65|400|10|0|mg|S||2|1||201703090938|0
FFP015001|65|400|10|390|mg|T||2|2||201703101526|64
FFP015030|66|2000|20|0|mg|S||2|1||201703090938|0
FFP015030|66|2000|20|1980|mg|T||2|2||201703101542|13
015097|67|15000|100|14991|mg|T|430912|1|1||201703081744|48
015097|67|15000|100|0|mg|S||1|2||201703090940|0
015097|67|15000|150|14940|mg|T||2|2||201703101530|80
016008|68|400|10|0|mg|S||2|1||201703090938|0
016008|68|400|10|400|mg|T||2|2||201703101521|46
016010|69|1500|20|1500|mg|T|421926|1|1||201703081750|13
016010|69|1500|20|1501|mg|T|421926|1|2||201703090947|13
D-00001723|70|600|10|0|mg|S||2|1||201703090938|0
D-00001723|70|600|10|600|mg|T||2|2||201703101541|32
016183|71|500|10|0|mg|S||2|1||201703090938|0
016183|71|500|10|510|mg|T||2|2||201703101552|11
D-00001276|72|500|10|490|mg|T|170111164950|1|1||201703081801|12
D-00001276|72|500|10|344|mg|<|170111164950|1|2||201703090958|52
D-00001276|72|156|10|160|mg|T||2|2||201703101513|46
090271|73|200|10|0|mg|S||2|1||201703090938|0
090271|73|200|10|200|mg|T||2|2||201703101503|8
D-00016205|74|500|10|0|mg|S||2|1||201703090938|0
D-00016205|74|500|10|500|mg|T||2|2||201703101544|13
FFP019005|75|200|10|190|mg|T|426825|1|1||201703081808|11
FFP019005|75|200|10|190|mg|T|426825|1|2||201703091004|11
019017|76|500|10|505|mg|T|430796|1|1||201703081750|9
019017|76|500|10|492|mg|T|430796|1|2||201703090947|9
FFP020042|77|400|10|0|mg|S||2|1||201703090938|0
FFP020042|77|400|10|390|mg|T||2|2||201703101503|13
021002|78|100|10|90|mg|T|432783|1|1||201703081749|9
021002|78|100|10|100|mg|T|432783|1|2||201703090946|11
FFP022007|79|2500|25|0|mg|S||2|1||201703090938|0
FFP022007|79|2500|25|2480|mg|T||2|2||201703101523|60
D-00000008|80|500|10|0|mg|S||2|1||201703090938|0
D-00000008|80|500|10|500|mg|T||2|2||201703101511|12
022020|81|2000|20|1998|mg|T|432500|1|1||201703081742|15
022020|81|2000|20|0|mg|S||1|2||201703090939|0
022020|81|2000|20|1980|mg|T||2|2||201703101527|44
022023|82|1500|20|1505|mg|T|430238|1|1||201703081748|16
022023|82|1500|20|1502|mg|T|430238|1|2||201703090945|16
022027|83|100|10|0|mg|S||2|1||201703090938|0
022027|83|100|10|90|mg|T||2|2||201703101543|14
