20170118005756000100|17018003|SCL164044CK/SCL|20170118|20170121|0.1|kg|||T
001014|1|100|10|0|mg|S||2|1||201701181148|0
001014|1|100|10|100|mg|T||2|2||201701181604|40
001049|2|50|10|40|mg|T|426525|1|1||201701181033|4
001049|2|50|10|49|mg|T|426525|1|2||201701181219|4
001051|3|50|10|40|mg|T|428616|1|1||201701181017|46
001051|3|50|10|45|mg|T|428616|1|2||201701181211|7
001068|4|800|10|810|mg|T|424617|1|1||201701181036|12
001068|4|800|10|795|mg|T|424617|1|2||201701181224|12
001073|5|200|10|0|mg|S||2|1||201701181148|0
001073|5|200|10|200|mg|T||2|2||201701181603|16
001120|6|150|10|0|mg|S||2|1||201701181148|0
001120|6|150|10|150|mg|T||2|2||201701181605|40
002001|7|800|10|0|mg|S||1|1||201701181018|0
002001|7|800|10|0|mg|S||2|1||201701181148|0
002001|7|800|10|0|mg|S||1|2||201701181211|0
002001|7|800|10|810|mg|T||2|2||201701181602|19
002013|8|500|10|504|mg|T|429353|1|1||201701181015|10
002013|8|500|10|499|mg|T|429353|1|2||201701181210|10
002026|9|2000|20|2003|mg|T|430473|1|1||201701181027|131
002026|9|2000|20|2002|mg|T|430473|1|2||201701181215|12
090276|10|1000|10|0|mg|S||2|1||201701181148|0
090276|10|1000|10|0|mg|<||2|2||201701181555|16
090276|10|1000|10|0|mg|<||2|2||201701181556|3
090276|10|1000|10|1030|mg|>||2|2||201701181602|28
002051|11|1000|10|997|mg|T|428046|1|1||201701181010|13
002051|11|1000|10|994|mg|T|428046|1|2||201701181206|11
002054|12|50|10|0|mg|S||2|1||201701181148|0
002054|12|50|10|60|mg|T||2|2||201701181601|16
003004|13|40|10|0|mg|S||2|1||201701181148|0
003004|13|40|10|50|mg|T||2|2||201701181606|46
003008|14|800|10|797|mg|T|428535|1|1||201701181011|10
003008|14|800|10|799|mg|T|428535|1|2||201701181206|10
003028|15|200|10|0|mg|S||2|1||201701181148|0
003028|15|200|10|220|mg|>||2|2||201701181625|17
003250|16|800|10|496|mg|<|427573|1|1||201701181013|54
003250|16|304|10|0|mg|S||2|1||201701181148|54
003250|16|800|10|0|mg|S||1|2||201701181209|0
003250|16|800|10|800|mg|T||2|2||201701181557|34
003094|17|500|10|501|mg|T|427722|1|1||201701181008|10
003094|17|500|10|500|mg|T|427722|1|2||201701181204|10
003097|18|300|10|295|mg|T|416359|1|1||201701181005|30
003097|18|300|10|296|mg|T|416359|1|2||201701181201|30
003289|19|500|10|0|mg|S||2|1||201701181148|0
003289|19|500|10|500|mg|T||2|2||201701181557|29
003136|20|200|10|0|mg|S||2|1||201701181148|0
003136|20|200|10|220|mg|>||2|2||201701181559|17
003153|21|800|10|801|mg|T|430215|1|1||201701181030|10
003153|21|800|10|798|mg|T|430215|1|2||201701181216|10
003155|22|30|10|0|mg|S||2|1||201701181148|0
003155|22|30|10|40|mg|T||2|2||201701181620|12
004068|23|30|10|0|mg|S||2|1||201701181148|0
004068|23|30|10|40|mg|T||2|2||201701181554|14
004003|24|80|10|74|mg|T|428197|1|1||201701181004|5
004003|24|80|10|79|mg|T|428197|1|2||201701181159|5
004008|25|150|10|140|mg|T|428438|1|1||201701181015|9
004008|25|150|10|140|mg|T|428438|1|2||201701181209|9
004023|26|500|10|499|mg|T|431460|1|1||201701181037|10
004023|26|500|10|497|mg|T|431460|1|2||201701181224|10
004031|27|80|10|89|mg|T|427267|1|1||201701181005|13
004031|27|80|10|85|mg|T|427267|1|2||201701181201|12
004033|28|200|10|0|mg|S||2|1||201701181148|0
004033|28|200|10|200|mg|T||2|2||201701181556|13
004037|29|800|10|0|mg|S||2|1||201701181148|0
004037|29|800|10|800|mg|T||2|2||201701181624|53
005002|30|100|10|92|mg|T|413753|1|1||201701181024|141
005002|30|100|10|102|mg|T|413753|1|2||201701181213|18
005008|31|150|10|140|mg|T|427595|1|1||201701181030|18
005008|31|150|10|0|mg|<|427595|1|2||201701181216|15
005008|31|150|10|150|mg|T||2|2||201701181554|19
005015|32|30|10|0|mg|S||2|1||201701181148|0
005015|32|30|10|50|mg|>||2|2||201701181555|19
005017|33|40|10|0|mg|S||2|1||201701181148|0
005017|33|40|10|40|mg|T||2|2||201701181553|24
005023|34|10|10|0|mg|S||2|1||201701181148|0
005023|34|10|10|0|mg|T||2|2||201701181620|34
005028|35|3500|30|3498|mg|T|428673|1|1||201701181004|16
005028|35|3500|30|3498|mg|T|428673|1|2||201701181200|16
005050|36|4000|40|0|mg|S||2|1||201701181148|0
005050|36|4000|40|4010|mg|T||2|2||201701181551|40
006087|37|500|10|499|mg|T|422089|1|1||201701181014|11
006087|37|500|10|499|mg|T|422089|1|2||201701181209|11
006019|38|100|10|110|mg|T|430234|1|1||201701181036|9
006019|38|100|10|90|mg|T|430234|1|2||201701181224|6
006044|39|100|10|90|mg|T|429042|1|1||201701181026|9
006044|39|100|10|90|mg|T|429042|1|2||201701181213|9
006062|40|3000|30|0|mg|S||1|1||201701181026|0
006062|40|3000|30|0|mg|S||2|1||201701181148|0
006062|40|3000|30|0|mg|S||1|2||201701181214|0
006062|40|3000|30|3020|mg|T||2|2||201701181551|54
007113|41|12870|129|0|mg|S||2|1||201701181148|0
007113|41|12870|129|12900|mg|T||2|2||201701181549|67
007019|42|300|10|300|mg|T|430094|1|1||201701181005|10
007019|42|300|10|303|mg|T|430094|1|2||201701181201|10
007030|43|700|10|708|mg|T|429877|1|1||201701181030|42
007030|43|700|10|710|mg|T|429877|1|2||201701181216|44
007046|44|2500|25|0|mg|S||2|1||201701181148|0
007046|44|2500|25|2500|mg|T||2|2||201701181619|22
008064|45|1000|10|1003|mg|T|426099|1|1||201701181032|17
008064|45|1000|10|1003|mg|T|426099|1|2||201701181218|16
008003|46|20000|100|20005|mg|T|428415|1|1||201701181011|27
008003|46|20000|100|20005|mg|T|428415|1|2||201701181207|27
008004|47|1700|20|0|mg|S||1|1||201701181008|0
008004|47|1700|17|0|mg|S||2|1||201701181148|0
008004|47|1700|20|0|mg|S||1|2||201701181204|0
008004|47|1700|17|1700|mg|T||2|2||201701181547|231
008016|48|30|10|0|mg|S||2|1||201701181148|0
008016|48|30|10|30|mg|T||2|2||201701181549|43
008032|49|80|10|74|mg|T|427386|1|1||201701181008|9
008032|49|80|10|77|mg|T|427386|1|2||201701181204|9
008020|50|60|10|70|mg|T|427648|1|1||201701181016|7
008020|50|60|10|55|mg|T|427648|1|2||201701181211|5
008030|51|1500|20|1495|mg|T|426558|1|1||201701181012|11
008030|51|1500|20|1491|mg|T|426558|1|2||201701181208|11
008033|52|400|10|398|mg|T|429050|1|1||201701181005|9
008033|52|400|10|405|mg|T|429050|1|2||201701181200|9
009005|53|10|10|0|mg|S||2|1||201701181148|0
009005|53|10|10|10|mg|T||2|2||201701181618|14
009011|54|300|10|0|mg|S||1|1||201701181030|0
009011|54|300|10|0|mg|S||2|1||201701181148|0
009011|54|300|10|0|mg|S||1|2||201701181216|0
009011|54|300|10|300|mg|T||2|2||201701181552|20
009120|55|1000|10|992|mg|T|430303|1|1||201701181009|11
009120|55|1000|10|995|mg|T|430303|1|2||201701181205|11
010063|56|1000|10|999|mg|T|429160|1|1||201701181037|12
010063|56|1000|10|1000|mg|T|429160|1|2||201701181225|12
012006|57|1000|10|0|mg|S||2|1||201701181148|0
012006|57|1000|10|1000|mg|T||2|2||201701181558|24
012078|58|800|10|0|mg|S||2|1||201701181148|0
012078|58|800|10|800|mg|T||2|2||201701181600|42
013125|59|700|10|0|mg|S||1|1||201701181026|0
013125|59|700|10|0|mg|S||2|1||201701181148|0
013125|59|700|10|0|mg|S||1|2||201701181214|0
013125|59|700|10|700|mg|T||2|2||201701181601|27
013019|60|1000|10|1337|mg|>X|426523|1|1||201701181018|116
013019|60|1000|10|990|mg|T|426523|1|2||201701181211|19
013073|61|500|10|492|mg|T|429830|1|1||201701181006|9
013073|61|500|10|498|mg|T|429830|1|2||201701181202|9
D-00006406|62|700|10|0|mg|S||2|1||201701181148|0
D-00006406|62|700|10|0|mg|<||2|2||201701181553|5
D-00006406|62|700|10|700|mg|T||2|2||201701181553|31
013113|63|7000|30|7017|mg|T|421817|1|1||201701181026|44
013113|63|7000|30|6996|mg|T|421817|1|2||201701181214|43
014026|64|100|10|90|mg|T|430577|1|1||201701181010|15
014026|64|100|10|90|mg|T|430577|1|2||201701181206|9
014032|65|300|10|0|mg|S||2|1||201701181148|0
014032|65|300|10|300|mg|T||2|2||201701181606|31
015001|66|100|10|0|mg|S||2|1||201701181148|0
015001|66|100|10|100|mg|T||2|2||201701181611|17
015097|67|12500|100|12506|mg|T|430912|1|1||201701181006|34
015097|67|12500|100|12506|mg|T|430912|1|2||201701181202|34
015048|68|500|10|499|mg|T|424248|1|1||201701181007|12
015048|68|500|10|500|mg|T|424248|1|2||201701181203|12
016040|69|600|10|599|mg|T|427421|1|1||201701181007|11
016040|69|600|10|599|mg|T|427421|1|2||201701181203|11
016062|70|500|10|498|mg|T|426030|1|1||201701181037|10
016062|70|500|10|498|mg|T|426030|1|2||201701181225|10
016063|71|100|10|90|mg|T|430699|1|1||201701181013|11
016063|71|100|10|90|mg|T|430699|1|2||201701181208|13
016083|72|800|10|799|mg|T|426213|1|1||201701181008|10
016083|72|800|10|801|mg|T|426213|1|2||201701181204|10
018001|73|200|10|0|mg|S||2|1||201701181148|0
018001|73|200|10|200|mg|T||2|2||201701181610|19
018078|74|1000|10|0|mg|S||2|1||201701181148|0
018078|74|1000|10|1010|mg|T||2|2||201701181610|20
019005|75|1200|20|1194|mg|T|428356|1|1||201701181020|22
019005|75|1200|20|1207|mg|T|428356|1|2||201701181212|22
019017|76|400|10|396|mg|T|426401|1|1||201701181012|9
019017|76|400|10|400|mg|T|426401|1|2||201701181208|9
020008|77|100|10|90|mg|T|430589|1|1||201701181013|12
020008|77|100|10|93|mg|T|430589|1|2||201701181209|11
020076|78|400|10|391|mg|T|408914|1|1||201701181020|201
020076|78|400|10|396|mg|T|408914|1|2||201701181212|18
020042|79|50|10|0|mg|S||2|1||201701181148|0
020042|79|50|10|60|mg|T||2|2||201701181609|10
021002|80|200|10|201|mg|T|430590|1|1||201701181012|9
021002|80|200|10|197|mg|T|430590|1|2||201701181207|9
021004|81|60|10|50|mg|T|427772|1|1||201701181015|5
021004|81|60|10|55|mg|T|427772|1|2||201701181209|9
022007|82|200|10|0|mg|S||2|1||201701181148|0
022007|82|200|10|210|mg|T||2|2||201701181609|33
022014|83|200|10|0|mg|S||2|1||201701181148|0
022014|83|200|10|200|mg|T||2|2||201701181608|46
022020|84|1000|10|0|mg|S||1|1||201701181005|0
022020|84|1000|10|0|mg|S||2|1||201701181148|0
022020|84|1000|10|1002|mg|T|430820|1|2||201701181200|11
025004|85|100|10|0|mg|S||2|1||201701181148|0
025004|85|100|10|90|mg|T||2|2||201701181607|20
